latitude,longitude,datetime,confidence,date,surface_temperature_celcius
-37.0595,143.1985,2018-04-18T04:46:30,80,18-04-18,53
-37.9538,143.1986,2018-04-18T04:46:30,62,18-04-18,41
-37.9171,143.1997,2018-04-18T04:46:30,72,18-04-18,46
-36.9887,143.2005,2018-04-18T04:46:30,78,18-04-18,51
-36.7101,143.2016,2018-04-18T04:46:30,90,18-04-18,67
-36.7348,143.2016,2018-04-18T04:46:30,73,18-04-18,47
-36.6704,143.2027,2018-04-18T04:46:30,69,18-04-18,45
-34.8892,143.2029,2018-04-18T04:46:30,76,18-04-18,49
-37.4903,143.203,2018-04-18T04:46:10,57,18-04-18,40
-38.1693,143.2041,2018-04-18T04:46:00,93,18-04-18,73
-38.0574,143.2048,2018-04-18T04:45:50,64,18-04-18,42
-36.7128,143.2083,2018-04-18T04:45:50,95,18-04-18,77
-37.4885,143.2121,2018-04-18T04:45:50,97,18-04-18,81
-36.7689,143.2124,2018-04-18T04:45:50,82,18-04-18,55
-37.591,143.2158,2018-04-18T04:45:40,77,18-04-18,51
-36.9908,143.2177,2018-04-18T04:45:40,61,18-04-18,41
-36.932,143.2188,2018-04-18T04:45:40,79,18-04-18,53
-37.8189,143.2276,2018-04-18T04:45:40,72,18-04-18,46
-36.4428,143.2276,2018-04-18T04:45:40,63,18-04-18,43
-36.5378,143.2335,2018-04-18T04:45:40,82,18-04-18,55
-37.9199,143.2349,2018-04-18T04:45:40,76,18-04-18,49
-38.1159,143.2362,2018-04-18T04:45:40,67,18-04-18,61
-37.8084,143.2419,2018-04-18T04:45:40,54,18-04-18,46
-36.902,143.242,2018-04-18T04:45:30,86,18-04-18,60
-36.7101,143.2449,2018-04-18T04:45:20,77,18-04-18,68
-37.0959,143.2451,2018-04-18T04:45:20,89,18-04-18,65
-36.7302,143.2461,2018-04-18T04:45:20,81,18-04-18,54
-36.4147,143.2495,2018-04-18T04:45:10,56,18-04-18,39
-38.5533,143.251,2018-04-18T04:45:10,74,18-04-18,50
-37.9594,143.2528,2018-04-18T04:45:10,100,18-04-18,87
-37.9625,143.2559,2018-04-18T04:45:10,84,18-04-18,58
-36.8689,143.2566,2018-04-18T04:45:10,70,18-04-18,45
-38.1748,143.2599,2018-04-18T04:45:10,69,18-04-18,44
-38.0261,143.2603,2018-04-18T04:45:00,73,18-04-18,47
-37.4634,143.2609,2018-04-18T04:45:00,72,18-04-18,46
-36.5921,143.267,2018-04-18T04:45:00,98,18-04-18,82
-37.7126,143.2676,2018-04-18T04:45:00,76,18-04-18,50
-38.0525,143.268,2018-04-18T04:45:00,65,18-04-18,43
-37.908,143.2693,2018-04-18T04:45:00,71,18-04-18,47
-37.4543,143.2715,2018-04-18T04:45:00,86,18-04-18,61
-37.7815,143.272,2018-04-18T04:45:00,84,18-04-18,58
-37.6974,143.2777,2018-04-18T04:45:00,77,18-04-18,50
-37.9748,143.2794,2018-04-18T04:45:00,76,18-04-18,50
-36.801,143.28,2018-04-18T04:45:00,70,18-04-18,45
-36.6026,143.281,2018-04-18T04:45:00,64,18-04-18,42
-36.438,143.282,2018-04-18T04:45:00,81,18-04-18,54
-37.7993,143.286,2018-04-18T04:45:00,74,18-04-18,48
-36.6787,143.2873,2018-04-18T04:45:00,96,18-04-18,79
-36.8902,143.2885,2018-04-18T04:45:00,73,18-04-18,47
-36.1112,143.2906,2018-04-18T04:45:00,67,18-04-18,43
-36.834,143.2912,2018-04-18T04:45:00,71,18-04-18,46
-36.3374,143.2919,2018-04-18T04:45:00,76,18-04-18,49
-36.9171,143.292,2018-04-18T04:44:50,62,18-04-18,41
-37.7168,143.2983,2018-04-18T04:44:50,77,18-04-18,50
-37.7211,143.3027,2018-04-18T04:44:50,73,18-04-18,47
-38.0423,143.3048,2018-04-18T04:44:50,84,18-04-18,66
-38.5484,143.3065,2018-04-18T04:44:50,88,18-04-18,64
-37.9373,143.307,2018-04-18T04:44:50,56,18-04-18,39
-38.1758,143.3105,2018-04-18T04:44:50,67,18-04-18,50
-38.2234,143.311,2018-04-18T04:44:50,56,18-04-18,39
-38.1539,143.3141,2018-04-18T04:44:50,56,18-04-18,44
-38.1584,143.3157,2018-04-18T04:44:50,72,18-04-18,47
-38.1293,143.316,2018-04-18T04:44:50,73,18-04-18,47
-38.1185,143.3162,2018-04-18T04:44:50,71,18-04-18,46
-38.1224,143.3254,2018-04-18T04:44:50,94,18-04-18,73
-38.1124,143.3321,2018-04-18T04:44:50,85,18-04-18,60
-38.1219,143.3324,2018-04-18T04:44:50,70,18-04-18,51
-38.0898,143.3362,2018-04-18T04:44:50,69,18-04-18,47
-38.0401,143.3385,2018-04-18T04:44:50,87,18-04-18,61
-38.0792,143.339,2018-04-18T04:44:50,94,18-04-18,93
-38.036,143.34,2018-04-18T04:44:50,67,18-04-18,45
-38.0392,143.3433,2018-04-18T04:44:50,66,18-04-18,45
-38.1719,143.3445,2018-04-18T04:44:50,68,18-04-18,44
-38.1616,143.3466,2018-04-18T04:44:50,100,18-04-18,114
-38.0605,143.3468,2018-04-18T04:44:50,75,18-04-18,49
-38.1562,143.3475,2018-04-18T04:44:50,87,18-04-18,62
-38.0907,143.3479,2018-04-18T04:44:50,69,18-04-18,45
-38.0248,143.3482,2018-04-18T04:44:50,78,18-04-18,51
-38.0278,143.3497,2018-04-18T04:44:50,62,18-04-18,43
-37.9913,143.3506,2018-04-18T04:44:50,64,18-04-18,42
-37.9424,143.351,2018-04-18T04:44:50,67,18-04-18,43
-37.9775,143.3512,2018-04-18T04:44:50,61,18-04-18,41
-37.9388,143.3518,2018-04-18T04:44:50,66,18-04-18,43
-37.9718,143.352,2018-04-18T04:44:50,59,18-04-18,40
-37.9176,143.3544,2018-04-18T04:44:50,63,18-04-18,41
-37.9157,143.3545,2018-04-18T04:44:50,93,18-04-18,72
-37.9187,143.358,2018-04-18T04:44:50,81,18-04-18,54
-37.9052,143.3581,2018-04-18T04:44:50,85,18-04-18,60
-37.9201,143.3598,2018-04-18T04:44:50,72,18-04-18,46
-37.9318,143.364,2018-04-18T04:44:50,69,18-04-18,44
-38.0372,143.365,2018-04-18T04:44:50,64,18-04-18,42
-38.0398,143.3652,2018-04-18T04:44:50,87,18-04-18,62
-37.8643,143.371,2018-04-18T04:44:50,64,18-04-18,42
-37.8918,143.3745,2018-04-18T04:44:50,76,18-04-18,50
-37.9255,143.375,2018-04-18T04:44:50,68,18-04-18,44
-37.8857,143.3753,2018-04-18T04:44:50,63,18-04-18,41
-37.8294,143.3801,2018-04-18T04:44:50,75,18-04-18,49
-37.8326,143.3806,2018-04-18T04:44:50,100,18-04-18,120
-37.8188,143.381,2018-04-18T04:44:50,81,18-04-18,60
-37.8375,143.3818,2018-04-18T04:44:50,52,18-04-18,39
-37.8635,143.382,2018-04-18T04:44:50,57,18-04-18,39
-37.8947,143.3823,2018-04-18T04:44:50,76,18-04-18,49
-37.8218,143.3848,2018-04-18T04:44:50,82,18-04-18,56
-37.8114,143.3874,2018-04-18T04:44:50,81,18-04-18,54
-37.9284,143.3904,2018-04-18T04:44:50,78,18-04-18,51
-37.9184,143.3923,2018-04-18T04:44:50,50,18-04-18,42
-37.7935,143.3964,2018-04-18T04:44:50,96,18-04-18,78
-38.0524,143.3972,2018-04-18T04:44:50,76,18-04-18,49
-37.5816,143.3995,2018-04-18T04:44:50,58,18-04-18,40
-37.7756,143.4023,2018-04-18T04:44:50,90,18-04-18,67
-37.8774,143.4058,2018-04-18T04:44:50,84,18-04-18,58
-37.7787,143.4072,2018-04-18T04:44:50,68,18-04-18,44
-37.8704,143.4082,2018-04-18T04:44:50,74,18-04-18,48
-37.778,143.4085,2018-04-18T04:44:50,77,18-04-18,53
-37.7648,143.4093,2018-04-18T04:44:50,76,18-04-18,50
-37.7676,143.4095,2018-04-18T04:44:50,65,18-04-18,42
-37.7129,143.41,2018-04-18T04:44:50,57,18-04-18,39
-37.7331,143.4108,2018-04-18T04:44:50,66,18-04-18,45
-37.7171,143.4125,2018-04-18T04:44:50,91,18-04-18,68
-37.7236,143.413,2018-04-18T04:44:50,94,18-04-18,73
-37.6629,143.4151,2018-04-18T04:44:50,74,18-04-18,48
-37.7002,143.4153,2018-04-18T04:44:50,100,18-04-18,89
-37.7376,143.4156,2018-04-18T04:44:50,77,18-04-18,50
-37.6345,143.416,2018-04-18T04:44:50,57,18-04-18,39
-37.6606,143.416,2018-04-18T04:44:50,64,18-04-18,43
-37.6861,143.4162,2018-04-18T04:44:50,65,18-04-18,43
-37.7409,143.4212,2018-04-18T04:44:50,82,18-04-18,56
-37.637,143.4245,2018-04-18T04:44:50,74,18-04-18,48
-37.6514,143.4255,2018-04-18T04:44:50,75,18-04-18,48
-37.6543,143.4256,2018-04-18T04:44:50,86,18-04-18,61
-37.662,143.426,2018-04-18T04:44:50,75,18-04-18,49
-37.6498,143.4263,2018-04-18T04:44:50,92,18-04-18,70
-37.5243,143.4272,2018-04-18T04:44:50,60,18-04-18,40
-37.5963,143.4276,2018-04-18T04:44:50,68,18-04-18,46
-37.3544,143.4279,2018-04-18T04:44:50,69,18-04-18,44
-37.5728,143.428,2018-04-18T04:44:50,100,18-04-18,98
-37.4872,143.428,2018-04-18T04:44:50,81,18-04-18,54
-37.5025,143.428,2018-04-18T04:44:50,73,18-04-18,47
-37.4352,143.43,2018-04-18T04:44:50,100,18-04-18,96
-37.441,143.433,2018-04-18T04:44:50,65,18-04-18,42
-37.4439,143.4348,2018-04-18T04:44:50,71,18-04-18,46
-37.4479,143.4369,2018-04-18T04:44:50,80,18-04-18,53
-37.4508,143.4397,2018-04-18T04:44:50,72,18-04-18,46
-37.4429,143.4426,2018-04-18T04:44:50,86,18-04-18,60
-37.4007,143.4464,2018-04-18T04:44:50,69,18-04-18,44
-37.4984,143.447,2018-04-18T04:44:50,54,18-04-18,40
-36.8022,143.4483,2018-04-18T04:44:50,74,18-04-18,48
-37.0856,143.4496,2018-04-18T04:44:50,71,18-04-18,45
-37.0827,143.451,2018-04-18T04:44:50,72,18-04-18,47
-37.0927,143.4522,2018-04-18T04:44:50,80,18-04-18,53
-37.0961,143.4528,2018-04-18T04:44:50,80,18-04-18,54
-36.9951,143.4534,2018-04-18T04:44:50,68,18-04-18,44
-36.9986,143.4543,2018-04-18T04:44:50,68,18-04-18,44
-36.742,143.4581,2018-04-18T04:44:50,52,18-04-18,38
-36.9285,143.4597,2018-04-18T04:44:50,66,18-04-18,43
-36.6158,143.4605,2018-04-18T04:44:50,100,18-04-18,101
-36.9139,143.4607,2018-04-18T04:44:50,54,18-04-18,42
-36.923,143.4615,2018-04-18T04:44:50,70,18-04-18,45
-36.6946,143.4624,2018-04-18T04:44:50,100,18-04-18,117
-36.6952,143.4635,2018-04-18T04:44:50,84,18-04-18,57
-36.6991,143.4655,2018-04-18T04:44:50,65,18-04-18,42
-37.0623,143.4677,2018-04-18T04:44:50,80,18-04-18,53
-36.9203,143.4681,2018-04-18T04:44:50,58,18-04-18,40
-36.7898,143.469,2018-04-18T04:44:50,64,18-04-18,46
-36.99,143.469,2018-04-18T04:44:50,76,18-04-18,49
-36.4368,143.471,2018-04-18T04:44:50,75,18-04-18,49
-36.4417,143.4714,2018-04-18T04:44:50,77,18-04-18,51
-36.9205,143.4722,2018-04-18T04:44:50,67,18-04-18,43
-36.9413,143.474,2018-04-18T04:44:50,89,18-04-18,64
-36.9442,143.4742,2018-04-18T04:44:50,86,18-04-18,61
-37.1168,143.4745,2018-04-18T04:44:50,87,18-04-18,62
-37.1193,143.4749,2018-04-18T04:44:50,81,18-04-18,54
-37.1719,143.4752,2018-04-18T04:44:50,71,18-04-18,46
-36.2283,143.4752,2018-04-18T04:44:50,65,18-04-18,42
-36.5828,143.4754,2018-04-18T04:44:50,92,18-04-18,70
-36.5987,143.477,2018-04-18T04:44:50,96,18-04-18,79
-36.5911,143.4777,2018-04-18T04:44:50,72,18-04-18,46
-36.7887,143.4782,2018-04-18T04:44:50,51,18-04-18,38
-36.3757,143.4796,2018-04-18T04:44:50,65,18-04-18,43
-36.5328,143.4803,2018-04-18T04:44:50,79,18-04-18,52
-36.5882,143.4804,2018-04-18T04:44:50,83,18-04-18,56
-36.0952,143.4824,2018-04-18T04:44:50,74,18-04-18,48
-36.9242,143.4841,2018-04-18T04:44:50,81,18-04-18,54
-36.2825,143.4866,2018-04-18T04:44:50,73,18-04-18,47
-36.3405,143.4883,2018-04-18T04:44:50,67,18-04-18,43
-36.5262,143.4891,2018-04-18T04:44:50,98,18-04-18,84
-36.6672,143.4916,2018-04-18T04:44:50,79,18-04-18,52
-36.8786,143.4924,2018-04-18T04:44:50,82,18-04-18,56
-36.5024,143.4927,2018-04-18T04:44:50,80,18-04-18,54
-36.0278,143.493,2018-04-18T04:44:50,77,18-04-18,50
-36.8705,143.4937,2018-04-18T04:44:50,76,18-04-18,50
-36.4944,143.4938,2018-04-18T04:44:50,82,18-04-18,56
-36.9221,143.497,2018-04-18T04:44:50,79,18-04-18,52
-36.9071,143.4974,2018-04-18T04:44:50,66,18-04-18,49
-36.8946,143.4996,2018-04-18T04:44:50,65,18-04-18,48
-36.6995,143.4999,2018-04-18T04:44:50,95,18-04-18,76
-36.993,143.5003,2018-04-18T04:44:50,67,18-04-18,43
-36.4844,143.501,2018-04-18T04:44:50,66,18-04-18,43
-36.9609,143.502,2018-04-18T04:44:50,77,18-04-18,50
-36.9632,143.5041,2018-04-18T04:44:50,81,18-04-18,54
-36.8879,143.5051,2018-04-18T04:44:50,93,18-04-18,72
-36.7564,143.5056,2018-04-18T04:44:50,56,18-04-18,41
-36.0924,143.5077,2018-04-18T04:44:50,67,18-04-18,47
-36.1021,143.508,2018-04-18T04:44:50,67,18-04-18,47
-36.7149,143.509,2018-04-18T04:44:50,65,18-04-18,47
-36.7204,143.5092,2018-04-18T04:44:50,76,18-04-18,50
-36.0942,143.5099,2018-04-18T04:44:50,61,18-04-18,53
-36.8207,143.5105,2018-04-18T04:44:50,74,18-04-18,48
-36.1029,143.5129,2018-04-18T04:44:50,66,18-04-18,43
-36.7667,143.5129,2018-04-18T04:44:50,68,18-04-18,44
-35.9082,143.5148,2018-04-18T04:44:50,69,18-04-18,44
-36.3115,143.5158,2018-04-18T04:44:50,65,18-04-18,42
-35.8768,143.5162,2018-04-18T04:44:50,100,18-04-18,86
-36.4899,143.5163,2018-04-18T04:44:50,93,18-04-18,73
-36.4925,143.5186,2018-04-18T04:44:50,74,18-04-18,48
-36.663,143.5208,2018-04-18T04:44:50,93,18-04-18,72
-36.2723,143.5235,2018-04-18T04:44:50,67,18-04-18,43
-36.4441,143.5251,2018-04-18T04:44:50,80,18-04-18,53
-36.6509,143.5261,2018-04-18T04:44:50,79,18-04-18,52
-36.0806,143.5272,2018-04-18T04:44:50,63,18-04-18,42
-36.2207,143.5275,2018-04-18T04:44:50,76,18-04-18,49
-36.3597,143.5275,2018-04-18T04:44:50,65,18-04-18,42
-36.4466,143.5278,2018-04-18T04:44:50,51,18-04-18,40
-36.1864,143.5299,2018-04-18T04:44:50,77,18-04-18,51
-36.2517,143.5322,2018-04-18T04:44:50,59,18-04-18,43
-36.2692,143.534,2018-04-18T04:44:50,58,18-04-18,40
-36.0895,143.534,2018-04-18T04:44:50,74,18-04-18,48
-36.092,143.5343,2018-04-18T04:44:50,94,18-04-18,75
-34.8996,143.538,2018-04-18T04:44:50,84,18-04-18,58
-34.9023,143.5402,2018-04-18T04:44:50,89,18-04-18,65
-34.8919,143.5411,2018-04-18T04:44:50,75,18-04-18,49
-35.9701,143.5416,2018-04-18T00:34:30,71,18-04-18,46
-37.2627,143.542,2018-04-18T00:32:30,70,18-04-18,45
-36.7439,143.543,2018-04-18T00:32:20,71,18-04-18,46
-37.8598,143.5436,2018-04-18T00:32:20,74,18-04-18,48
-36.2637,143.5438,2018-04-18T00:30:50,91,18-04-18,69
-37.2609,143.5442,2018-04-18T00:30:40,89,18-04-18,66
-37.0126,143.5448,2018-04-18T00:30:40,74,18-04-18,48
-36.9193,143.5451,2018-04-18T00:30:40,75,18-04-18,48
-36.91,143.5461,2018-04-18T00:28:10,93,18-04-18,73
-36.5956,143.5474,2018-04-18T00:27:40,74,18-04-18,48
-36.9038,143.5487,2018-04-18T00:26:20,70,18-04-18,51
-34.8634,143.5497,2018-04-18T00:25:40,60,18-04-18,43
-35.9498,143.5499,2018-04-18T00:25:10,54,18-04-18,41
-36.7362,143.5514,2018-04-18T00:25:00,74,18-04-18,48
-36.2652,143.5527,2018-04-18T00:24:50,92,18-04-18,70
-37.6069,143.5541,2018-04-18T00:24:50,58,18-04-18,40
-36.738,143.5545,2018-04-18T00:24:50,95,18-04-18,77
-36.908,143.5593,2018-04-18T00:24:40,73,18-04-18,48
-34.8544,143.5602,2018-04-18T00:24:40,74,18-04-18,48
-38.0326,143.5638,2018-04-18T00:24:40,83,18-04-18,56
-38.0308,143.5643,2018-04-18T00:24:40,72,18-04-18,46
-36.4622,143.5671,2018-04-18T00:24:40,83,18-04-18,57
-35.9435,143.5674,2018-04-18T00:24:40,78,18-04-18,51
-37.0669,143.568,2018-04-17T04:12:10,63,17-04-18,42
-36.8866,143.5687,2018-04-17T04:08:40,73,17-04-18,47
-37.0682,143.5697,2018-04-17T04:08:20,81,17-04-18,55
-34.8295,143.5704,2018-04-17T04:05:20,62,17-04-18,53
-36.7721,143.5714,2018-04-17T04:05:20,62,17-04-18,46
-36.3269,143.5724,2018-04-17T04:05:10,67,17-04-18,43
-36.7239,143.5726,2018-04-17T04:05:00,70,17-04-18,45
-36.3947,143.5727,2018-04-17T04:03:50,83,17-04-18,57
-34.8404,143.5742,2018-04-17T04:03:50,78,17-04-18,55
-36.8975,143.5753,2018-04-17T04:03:10,61,17-04-18,43
-37.0685,143.578,2018-04-17T04:03:10,56,17-04-18,39
-36.7219,143.5786,2018-04-17T04:03:10,82,17-04-18,56
-37.7545,143.5801,2018-04-17T04:02:50,74,17-04-18,48
-37.8277,143.5822,2018-04-17T04:02:50,79,17-04-18,52
-37.1378,143.5831,2018-04-17T04:02:40,81,17-04-18,54
-36.4437,143.5834,2018-04-17T04:02:30,58,17-04-18,45
-36.433,143.5868,2018-04-17T04:02:30,75,17-04-18,49
-36.5199,143.5903,2018-04-17T04:02:20,95,17-04-18,77
-36.8847,143.593,2018-04-17T04:02:20,87,17-04-18,62
-37.7504,143.5946,2018-04-17T04:02:20,53,17-04-18,39
-37.6638,143.5948,2018-04-17T04:02:20,73,17-04-18,47
-37.0782,143.597,2018-04-17T04:02:20,91,17-04-18,68
-36.5233,143.6017,2018-04-17T04:02:20,63,17-04-18,42
-36.3591,143.6017,2018-04-17T04:02:20,86,17-04-18,61
-37.9378,143.6025,2018-04-17T04:02:20,55,17-04-18,39
-36.0434,143.6038,2018-04-17T04:02:20,58,17-04-18,40
-36.2377,143.604,2018-04-17T04:02:20,73,17-04-18,47
-36.3966,143.605,2018-04-17T04:02:20,94,17-04-18,74
-36.9199,143.6122,2018-04-17T04:02:20,75,17-04-18,48
-37.1396,143.6131,2018-04-17T04:02:20,68,17-04-18,44
-37.1349,143.6154,2018-04-17T04:02:20,90,17-04-18,67
-36.3253,143.6174,2018-04-17T04:02:20,72,17-04-18,47
-36.7228,143.6199,2018-04-17T04:02:20,84,17-04-18,58
-36.4333,143.6214,2018-04-17T01:22:10,65,17-04-18,43
-36.4355,143.6217,2018-04-17T01:22:10,72,17-04-18,46
-36.1552,143.6232,2018-04-17T01:20:30,80,17-04-18,53
-36.1574,143.6243,2018-04-17T01:19:10,83,17-04-18,57
-36.1725,143.6244,2018-04-17T01:19:00,73,17-04-18,47
-36.7708,143.6256,2018-04-16T05:07:40,83,16-04-18,57
-37.1369,143.6256,2018-04-16T04:59:30,87,16-04-18,61
-37.2904,143.628,2018-04-16T04:58:30,55,16-04-18,39
-37.0459,143.6296,2018-04-16T04:57:40,58,16-04-18,40
-36.7194,143.6306,2018-04-16T04:57:20,50,16-04-18,38
-37.1253,143.631,2018-04-16T04:57:20,80,16-04-18,53
-36.7313,143.6328,2018-04-16T04:56:50,83,16-04-18,57
-36.2938,143.6358,2018-04-16T04:56:50,63,16-04-18,42
-36.7651,143.636,2018-04-16T04:56:50,91,16-04-18,68
-36.8103,143.64,2018-04-16T04:56:50,77,16-04-18,51
-36.8308,143.6406,2018-04-16T04:56:50,78,16-04-18,51
-36.8346,143.6408,2018-04-16T04:56:50,86,16-04-18,61
-36.7354,143.6409,2018-04-16T04:56:50,66,16-04-18,43
-36.7395,143.6409,2018-04-16T04:56:50,72,16-04-18,46
-36.7622,143.6422,2018-04-16T04:56:50,72,16-04-18,47
-36.3588,143.6425,2018-04-16T04:56:50,65,16-04-18,42
-37.3723,143.6427,2018-04-16T00:42:40,52,16-04-18,42
-36.7001,143.6433,2018-04-16T00:36:40,55,16-04-18,39
-36.5049,143.6437,2018-04-15T04:24:00,66,15-04-18,43
-36.9329,143.6443,2018-04-15T04:20:40,98,15-04-18,82
-36.8254,143.647,2018-04-15T04:20:40,67,15-04-18,47
-36.2098,143.6496,2018-04-15T04:20:40,77,15-04-18,50
-35.8276,143.6509,2018-04-15T04:20:40,99,15-04-18,85
-36.6589,143.6523,2018-04-15T04:20:40,69,15-04-18,48
-36.7223,143.6581,2018-04-15T04:20:40,73,15-04-18,47
-37.0038,143.6615,2018-04-15T04:20:40,68,15-04-18,44
-36.4673,143.6616,2018-04-15T04:20:00,79,15-04-18,52
-36.1586,143.6671,2018-04-15T04:17:40,66,15-04-18,43
-36.3326,143.6719,2018-04-15T04:17:40,74,15-04-18,47
-36.8004,143.6739,2018-04-15T04:17:30,66,15-04-18,52
-36.8377,143.6763,2018-04-15T04:17:30,64,15-04-18,42
-37.4532,143.6803,2018-04-15T04:17:30,87,15-04-18,61
-35.9342,143.6874,2018-04-15T04:17:10,94,15-04-18,113
-36.1831,143.6884,2018-04-15T04:16:40,80,15-04-18,53
-36.798,143.6932,2018-04-15T04:16:00,69,15-04-18,44
-36.6605,143.7078,2018-04-15T04:16:00,81,15-04-18,55
-36.4115,143.7079,2018-04-15T04:16:00,79,15-04-18,52
-36.2375,143.7098,2018-04-15T04:16:00,82,15-04-18,55
-36.6833,143.7119,2018-04-15T04:15:40,65,15-04-18,42
-35.9326,143.7125,2018-04-15T04:15:40,78,15-04-18,66
-36.4956,143.7132,2018-04-15T04:15:40,82,15-04-18,56
-36.7445,143.7149,2018-04-15T04:15:30,70,15-04-18,45
-36.1401,143.7173,2018-04-15T04:15:30,68,15-04-18,44
-36.3311,143.722,2018-04-15T04:15:10,82,15-04-18,55
-36.669,143.7227,2018-04-15T04:15:10,88,15-04-18,63
-36.6876,143.7233,2018-04-15T04:15:10,84,15-04-18,58
-36.5906,143.7243,2018-04-15T04:15:10,86,15-04-18,61
-36.6892,143.7251,2018-04-15T04:15:10,91,15-04-18,69
-36.73,143.7295,2018-04-15T04:15:10,89,15-04-18,65
-36.3489,143.7313,2018-04-15T04:15:10,52,15-04-18,38
-36.8283,143.7314,2018-04-15T04:15:00,100,15-04-18,93
-36.5069,143.7329,2018-04-15T04:15:00,81,15-04-18,54
-37.0054,143.735,2018-04-15T04:15:00,75,15-04-18,48
-36.589,143.7352,2018-04-15T04:14:50,76,15-04-18,49
-36.2083,143.7361,2018-04-15T04:14:50,81,15-04-18,54
-36.6527,143.7394,2018-04-15T04:14:50,97,15-04-18,81
-36.1898,143.74,2018-04-15T04:14:50,96,15-04-18,78
-36.1484,143.7412,2018-04-15T04:14:30,70,15-04-18,48
-36.239,143.7445,2018-04-15T04:14:30,100,15-04-18,116
-35.4941,143.749,2018-04-15T04:14:30,78,15-04-18,51
-35.8261,143.7495,2018-04-15T04:14:30,100,15-04-18,111
-36.6599,143.7501,2018-04-15T04:14:20,68,15-04-18,44
-36.8298,143.7526,2018-04-15T04:14:20,96,15-04-18,79
-36.9954,143.7526,2018-04-15T04:14:20,81,15-04-18,55
-36.9938,143.7532,2018-04-15T04:14:20,77,15-04-18,52
-36.6615,143.7549,2018-04-15T04:14:20,100,15-04-18,90
-36.8238,143.7553,2018-04-15T04:14:20,93,15-04-18,73
-36.8332,143.7566,2018-04-15T04:14:20,73,15-04-18,47
-36.1815,143.76,2018-04-15T04:14:20,78,15-04-18,52
-36.9887,143.7614,2018-04-15T04:14:20,82,15-04-18,55
-37.1228,143.7662,2018-04-15T04:14:20,59,15-04-18,41
-36.7315,143.7665,2018-04-15T04:14:20,67,15-04-18,44
-36.9345,143.767,2018-04-15T04:14:20,87,15-04-18,61
-37.0636,143.7675,2018-04-15T04:14:20,82,15-04-18,55
-37.0719,143.7704,2018-04-15T04:14:20,76,15-04-18,49
-37.0704,143.7718,2018-04-15T04:14:20,75,15-04-18,49
-37.4506,143.772,2018-04-15T04:14:20,79,15-04-18,52
-37.4935,143.7732,2018-04-15T04:14:20,77,15-04-18,52
-37.8937,143.775,2018-04-15T04:14:20,51,15-04-18,38
-36.5053,143.7775,2018-04-15T04:14:20,100,15-04-18,110
-36.1937,143.7796,2018-04-15T04:14:20,63,15-04-18,41
-36.5985,143.7804,2018-04-15T04:14:20,100,15-04-18,103
-36.4501,143.7836,2018-04-15T04:14:20,72,15-04-18,56
-36.102,143.7846,2018-04-15T04:14:20,80,15-04-18,53
-36.739,143.7887,2018-04-15T04:14:20,80,15-04-18,54
-36.1988,143.7902,2018-04-15T04:14:20,100,15-04-18,100
-36.2929,143.791,2018-04-15T04:14:20,71,15-04-18,46
-36.7499,143.7948,2018-04-14T05:16:20,75,14-04-18,99
-36.3523,143.7961,2018-04-14T05:15:50,82,14-04-18,55
-36.3414,143.7987,2018-04-14T05:09:10,64,14-04-18,42
-36.3551,143.7998,2018-04-14T05:09:10,71,14-04-18,46
-36.7817,143.8021,2018-04-14T05:09:10,72,14-04-18,46
-36.0757,143.803,2018-04-14T05:09:10,87,14-04-18,62
-36.7459,143.805,2018-04-14T05:09:10,71,14-04-18,55
-36.7432,143.8061,2018-04-14T05:09:10,84,14-04-18,79
-36.536,143.8079,2018-04-14T05:09:10,77,14-04-18,50
-36.7531,143.8095,2018-04-14T05:09:10,84,14-04-18,78
-36.7394,143.8106,2018-04-14T05:09:10,76,14-04-18,63
-36.533,143.8112,2018-04-14T05:09:10,78,14-04-18,51
-36.0374,143.8117,2018-04-14T03:35:20,86,14-04-18,61
-36.7943,143.8126,2018-04-14T03:33:00,99,14-04-18,84
-36.0375,143.8132,2018-04-14T03:33:00,87,14-04-18,63
-36.7957,143.8136,2018-04-14T03:33:00,100,14-04-18,87
-34.2432,143.8138,2018-04-14T00:49:50,79,14-04-18,52
-36.0902,143.8156,2018-04-14T00:49:30,65,14-04-18,42
-36.9498,143.8172,2018-04-13T04:38:00,96,13-04-18,78
-36.1941,143.818,2018-04-13T04:38:00,93,13-04-18,72
-36.4142,143.8194,2018-04-13T04:38:00,100,13-04-18,97
-36.9381,143.82,2018-04-13T04:36:50,86,13-04-18,60
-36.1924,143.8206,2018-04-13T04:36:30,92,13-04-18,70
-37.8865,143.8206,2018-04-13T04:36:30,68,13-04-18,44
-36.5414,143.822,2018-04-13T04:36:20,70,13-04-18,45
-37.5687,143.8226,2018-04-13T04:36:20,62,13-04-18,41
-36.0295,143.8231,2018-04-13T04:36:20,89,13-04-18,65
-36.836,143.8311,2018-04-13T04:36:20,80,13-04-18,53
-36.1722,143.8366,2018-04-13T04:35:40,89,13-04-18,64
-36.0667,143.837,2018-04-13T04:35:40,85,13-04-18,59
-36.7845,143.8381,2018-04-13T04:35:30,86,13-04-18,60
-36.8248,143.8392,2018-04-13T04:34:50,72,13-04-18,47
-37.7359,143.8394,2018-04-13T04:34:50,68,13-04-18,44
-37.0761,143.8406,2018-04-13T04:34:40,100,13-04-18,89
-37.8775,143.841,2018-04-13T04:34:40,81,13-04-18,54
